order_id,product_id,product_name,region,channel,period,qty_sold,unit_price,revenue,returns_qty
ORD-000420,PROD-003,Product C,Europe,Retail,2024-12,17230,86.25,1486087.5,622
ORD-000639,PROD-004,Product D,Asia Pacific,Distributor,2025-03,19684,67.33,1325323.72,816
ORD-000681,PROD-004,Product D,Middle East & Africa,Distributor,2025-09,13024,56.28,732990.72,562
ORD-001388,PROD-008,Product H,Middle East & Africa,Wholesale,2024-08,14434,15.01,216654.34,617
ORD-000820,PROD-005,Product E,Asia Pacific,Retail,2025-04,9510,37.47,356339.7,374
ORD-000092,PROD-001,Product A,Asia Pacific,Retail,2024-08,23148,28.76,665736.48,210
ORD-001438,PROD-008,Product H,Latin America,Wholesale,2025-10,24109,54.49,1313699.41,652
ORD-000746,PROD-005,Product E,North America,Wholesale,2025-02,7160,39.33,281602.8,132
ORD-000888,PROD-005,Product E,Latin America,Retail,2024-12,21478,58.48,1256033.44,971
ORD-000153,PROD-001,Product A,Latin America,Direct,2023-09,14108,87.09,1228665.72,167
ORD-001395,PROD-008,Product H,Middle East & Africa,Distributor,2025-03,15063,17.53,264054.39,137
ORD-001271,PROD-008,Product H,North America,Wholesale,2023-11,20014,67.33,1347542.62,272
ORD-000461,PROD-003,Product C,Asia Pacific,Online,2025-05,17104,19.99,341908.96,393
ORD-000780,PROD-005,Product E,Europe,Retail,2024-12,13115,40.23,527616.45,462
ORD-000472,PROD-003,Product C,Middle East & Africa,Wholesale,2023-04,7595,34.15,259369.25,348
ORD-001011,PROD-006,Product F,Middle East & Africa,Retail,2023-03,15900,64.38,1023642.0,273
ORD-000517,PROD-003,Product C,Latin America,Retail,2024-01,16818,62.68,1054152.24,14
ORD-000142,PROD-001,Product A,Middle East & Africa,Retail,2025-10,16158,48.68,786571.44,637
ORD-001588,PROD-009,Product I,Latin America,Retail,2023-04,6373,21.02,133960.46,50
ORD-001759,PROD-010,Product J,Middle East & Africa,Retail,2025-07,9398,87.53,822606.94,254
ORD-001316,PROD-008,Product H,Europe,Direct,2024-08,9460,24.57,232432.2,57
ORD-001220,PROD-007,Product G,Middle East & Africa,Distributor,2025-08,16799,55.89,938896.11,255
ORD-001219,PROD-007,Product G,Middle East & Africa,Online,2025-07,16383,13.06,213961.98,193
ORD-001243,PROD-007,Product G,Latin America,Direct,2024-07,12053,46.1,555643.3,171
ORD-000487,PROD-003,Product C,Middle East & Africa,Wholesale,2024-07,11695,31.25,365468.75,112
ORD-001538,PROD-009,Product I,Asia Pacific,Direct,2025-02,14233,51.02,726167.66,38
ORD-000801,PROD-005,Product E,Asia Pacific,Wholesale,2023-09,6641,40.3,267632.3,248
ORD-001681,PROD-010,Product J,Europe,Direct,2025-01,9880,53.49,528481.2,263
ORD-001433,PROD-008,Product H,Latin America,Online,2025-05,20463,63.51,1299605.13,46
ORD-000464,PROD-003,Product C,Asia Pacific,Distributor,2025-08,20610,52.34,1078727.4,631
ORD-001595,PROD-009,Product I,Latin America,Distributor,2023-11,9049,21.1,190933.9,234
ORD-001393,PROD-008,Product H,Middle East & Africa,Online,2025-01,14342,19.71,282680.82,330
ORD-000587,PROD-004,Product D,Europe,Direct,2023-11,19383,78.03,1512455.49,782
ORD-000493,PROD-003,Product C,Middle East & Africa,Online,2025-01,10335,39.92,412573.2,495
ORD-000428,PROD-003,Product C,Europe,Distributor,2025-08,14765,72.48,1070167.2,219
ORD-000046,PROD-001,Product A,Europe,Retail,2023-10,9671,47.45,458888.95,115
ORD-001665,PROD-010,Product J,Europe,Wholesale,2023-09,9756,17.62,171900.72,387
ORD-001780,PROD-010,Product J,Latin America,Direct,2024-04,17109,45.16,772642.44,206
ORD-001627,PROD-010,Product J,North America,Direct,2023-07,22980,47.94,1101661.2,800
ORD-000561,PROD-004,Product D,North America,Distributor,2024-09,6542,87.76,574125.92,268
ORD-001109,PROD-007,Product G,North America,Retail,2025-05,21915,76.0,1665540.0,1046
ORD-000003,PROD-001,Product A,North America,Retail,2023-03,15227,14.81,225511.87,238
ORD-000501,PROD-003,Product C,Middle East & Africa,Distributor,2025-09,15168,63.27,959679.36,219
ORD-001628,PROD-010,Product J,North America,Direct,2023-08,22993,34.82,800616.26,223
ORD-001125,PROD-007,Product G,Europe,Distributor,2023-09,20170,20.75,418527.5,667
ORD-000188,PROD-002,Product B,North America,Online,2023-08,10538,56.06,590760.28,87
ORD-001367,PROD-008,Product H,Asia Pacific,Wholesale,2025-11,24922,45.2,1126474.4,111
ORD-001566,PROD-009,Product I,Middle East & Africa,Direct,2024-06,8418,25.92,218194.56,61
ORD-000911,PROD-006,Product F,North America,Retail,2023-11,9453,71.55,676362.15,348
ORD-001609,PROD-009,Product I,Latin America,Wholesale,2025-01,8648,48.05,415536.4,382
ORD-000916,PROD-006,Product F,North America,Retail,2024-04,8455,18.01,152274.55,256
ORD-000050,PROD-001,Product A,Europe,Distributor,2024-02,7276,34.05,247747.8,109
ORD-000432,PROD-003,Product C,Europe,Online,2025-12,20267,77.94,1579609.98,683
ORD-001658,PROD-010,Product J,Europe,Distributor,2023-02,6772,23.95,162189.4,189
ORD-001273,PROD-008,Product H,North America,Direct,2024-01,16830,86.85,1461685.5,103
ORD-000146,PROD-001,Product A,Latin America,Online,2023-02,10792,80.58,869619.36,431
ORD-000147,PROD-001,Product A,Latin America,Direct,2023-03,11863,18.84,223498.92,552
ORD-000811,PROD-005,Product E,Asia Pacific,Wholesale,2024-07,7967,66.72,531558.24,288
ORD-001307,PROD-008,Product H,Europe,Wholesale,2023-11,8231,22.94,188819.14,101
ORD-000498,PROD-003,Product C,Middle East & Africa,Distributor,2025-06,12812,64.87,831114.44,404
ORD-000302,PROD-002,Product B,Middle East & Africa,Direct,2024-02,10255,20.18,206945.9,220
ORD-001132,PROD-007,Product G,Europe,Retail,2024-04,19921,73.11,1456424.31,102
ORD-001336,PROD-008,Product H,Asia Pacific,Retail,2023-04,14723,85.96,1265589.08,155
ORD-001688,PROD-010,Product J,Europe,Retail,2025-08,12633,29.61,374063.13,572
ORD-000381,PROD-003,Product C,North America,Direct,2024-09,8535,41.23,351898.05,364
ORD-000987,PROD-006,Product F,Asia Pacific,Direct,2024-03,18972,63.5,1204722.0,349
ORD-001370,PROD-008,Product H,Middle East & Africa,Distributor,2023-02,10267,44.51,456984.17,25
ORD-000536,PROD-003,Product C,Latin America,Retail,2025-08,24274,46.7,1133595.8,1194
ORD-000042,PROD-001,Product A,Europe,Wholesale,2023-06,7484,49.29,368886.36,84
ORD-000297,PROD-002,Product B,Middle East & Africa,Direct,2023-09,11313,45.49,514628.37,502
ORD-000586,PROD-004,Product D,Europe,Direct,2023-10,18005,81.34,1464526.7,536
ORD-000977,PROD-006,Product F,Asia Pacific,Distributor,2023-05,17498,55.11,964314.78,412
ORD-000124,PROD-001,Product A,Middle East & Africa,Direct,2024-04,12430,31.79,395149.7,467
ORD-000113,PROD-001,Product A,Middle East & Africa,Wholesale,2023-05,12486,35.79,446873.94,0
ORD-000419,PROD-003,Product C,Europe,Wholesale,2024-11,16371,43.94,719341.74,767
ORD-001626,PROD-010,Product J,North America,Direct,2023-06,20779,74.41,1546165.39,385
ORD-001426,PROD-008,Product H,Latin America,Retail,2024-10,21906,82.54,1808121.24,389
ORD-000122,PROD-001,Product A,Middle East & Africa,Direct,2024-02,11411,31.38,358077.18,109
ORD-000975,PROD-006,Product F,Asia Pacific,Direct,2023-03,17327,79.79,1382521.33,769
ORD-000944,PROD-006,Product F,Europe,Distributor,2023-08,20029,66.74,1336735.46,850
ORD-000379,PROD-003,Product C,North America,Retail,2024-07,8768,25.04,219550.72,410
ORD-001019,PROD-006,Product F,Middle East & Africa,Online,2023-11,25859,88.03,2276367.77,1130
ORD-000967,PROD-006,Product F,Europe,Distributor,2025-07,24152,21.24,512988.48,902
ORD-001333,PROD-008,Product H,Asia Pacific,Online,2023-01,11366,39.34,447138.44,363
ORD-000765,PROD-005,Product E,Europe,Retail,2023-09,10021,71.36,715098.56,77
ORD-001353,PROD-008,Product H,Asia Pacific,Online,2024-09,17401,59.3,1031879.3,188
ORD-000485,PROD-003,Product C,Middle East & Africa,Distributor,2024-05,9155,16.47,150782.85,87
ORD-000467,PROD-003,Product C,Asia Pacific,Wholesale,2025-11,23167,34.28,794164.76,963
ORD-001722,PROD-010,Product J,Asia Pacific,Retail,2025-06,30935,81.57,2523367.95,132
ORD-000712,PROD-004,Product D,Latin America,Distributor,2025-04,33486,25.31,847530.66,1281
ORD-001604,PROD-009,Product I,Latin America,Wholesale,2024-08,9060,48.93,443305.8,17
ORD-000542,PROD-004,Product D,North America,Distributor,2023-02,5278,88.83,468844.74,16
ORD-001648,PROD-010,Product J,North America,Online,2025-04,28670,35.38,1014344.6,1174
ORD-000526,PROD-003,Product C,Latin America,Wholesale,2024-10,21421,43.88,939953.48,636
ORD-000722,PROD-005,Product E,North America,Retail,2023-02,5115,61.11,312577.65,210
ORD-000992,PROD-006,Product F,Asia Pacific,Retail,2024-08,23761,76.32,1813439.52,692
ORD-000133,PROD-001,Product A,Middle East & Africa,Retail,2025-01,12655,24.33,307896.15,65
ORD-001687,PROD-010,Product J,Europe,Direct,2025-07,13058,82.99,1083683.42,223
ORD-000729,PROD-005,Product E,North America,Distributor,2023-09,6509,51.94,338077.46,151
ORD-001277,PROD-008,Product H,North America,Distributor,2024-05,18678,40.21,751042.38,719
ORD-001191,PROD-007,Product G,Middle East & Africa,Wholesale,2023-03,10796,62.8,677988.8,178
ORD-000518,PROD-003,Product C,Latin America,Wholesale,2024-02,16145,73.71,1190047.95,690
ORD-000148,PROD-001,Product A,Latin America,Retail,2023-04,12117,86.18,1044243.06,70
ORD-001476,PROD-009,Product I,North America,Retail,2025-12,28713,46.18,1325966.34,1356
ORD-001590,PROD-009,Product I,Latin America,Wholesale,2023-06,7696,18.19,139990.24,248
ORD-001439,PROD-008,Product H,Latin America,Online,2025-11,27257,85.51,2330746.07,1175
ORD-001183,PROD-007,Product G,Asia Pacific,Distributor,2025-07,29238,26.17,765158.46,275
ORD-000750,PROD-005,Product E,North America,Direct,2025-06,9540,57.13,545020.2,254
ORD-000502,PROD-003,Product C,Middle East & Africa,Wholesale,2025-10,15440,54.19,836693.6,712
ORD-001143,PROD-007,Product G,Europe,Direct,2025-03,21668,60.12,1302680.16,736
ORD-000954,PROD-006,Product F,Europe,Retail,2024-06,20095,20.23,406521.85,895
ORD-000706,PROD-004,Product D,Latin America,Direct,2024-10,33425,71.5,2389887.5,203
ORD-000451,PROD-003,Product C,Asia Pacific,Wholesale,2024-07,15184,62.15,943685.6,271
ORD-000434,PROD-003,Product C,Asia Pacific,Retail,2023-02,8869,67.42,597947.98,406
ORD-000652,PROD-004,Product D,Middle East & Africa,Direct,2023-04,8732,44.7,390320.4,59
ORD-000511,PROD-003,Product C,Latin America,Direct,2023-07,18130,77.33,1401992.9,856
ORD-001158,PROD-007,Product G,Asia Pacific,Online,2023-06,18988,13.25,251591.0,254
ORD-001572,PROD-009,Product I,Middle East & Africa,Distributor,2024-12,12476,74.99,935575.24,129
ORD-001297,PROD-008,Product H,Europe,Distributor,2023-01,5641,38.38,216501.58,213
ORD-001568,PROD-009,Product I,Middle East & Africa,Retail,2024-08,9540,25.27,241075.8,473
ORD-000798,PROD-005,Product E,Asia Pacific,Retail,2023-06,5652,34.15,193015.8,214
ORD-001061,PROD-006,Product F,Latin America,Wholesale,2024-05,23611,62.5,1475687.5,291
ORD-001096,PROD-007,Product G,North America,Direct,2024-04,17677,81.17,1434842.09,513
ORD-000603,PROD-004,Product D,Europe,Wholesale,2025-03,24810,66.08,1639444.8,973
ORD-001276,PROD-008,Product H,North America,Direct,2024-04,18998,44.64,848070.72,784
ORD-000539,PROD-003,Product C,Latin America,Online,2025-11,25135,48.29,1213769.15,44
ORD-000694,PROD-004,Product D,Latin America,Distributor,2023-10,22911,70.56,1616600.16,121
ORD-000757,PROD-005,Product E,Europe,Online,2023-01,7575,68.25,516993.75,39
ORD-000160,PROD-001,Product A,Latin America,Distributor,2024-04,14485,38.91,563611.35,501
ORD-001092,PROD-007,Product G,North America,Distributor,2023-12,20148,25.96,523042.08,374
ORD-000440,PROD-003,Product C,Asia Pacific,Direct,2023-08,12281,37.04,454888.24,460
ORD-001414,PROD-008,Product H,Latin America,Direct,2023-10,16873,75.52,1274248.96,533
ORD-001649,PROD-010,Product J,North America,Distributor,2025-05,28704,74.39,2135290.56,693
ORD-001365,PROD-008,Product H,Asia Pacific,Direct,2025-09,20332,61.31,1246554.92,194
ORD-000128,PROD-001,Product A,Middle East & Africa,Distributor,2024-08,14612,24.82,362669.84,460
ORD-000189,PROD-002,Product B,North America,Distributor,2023-09,11544,21.67,250158.48,231
ORD-001355,PROD-008,Product H,Asia Pacific,Direct,2024-11,20454,14.99,306605.46,947
ORD-000844,PROD-005,Product E,Middle East & Africa,Direct,2024-04,14292,35.52,507651.84,50
ORD-000872,PROD-005,Product E,Latin America,Distributor,2023-08,13117,56.77,744652.09,38
ORD-001094,PROD-007,Product G,North America,Retail,2024-02,13511,87.78,1185995.58,528
ORD-000201,PROD-002,Product B,North America,Distributor,2024-09,11270,65.8,741566.0,278
ORD-000931,PROD-006,Product F,North America,Direct,2025-07,10714,36.19,387739.66,46
ORD-000740,PROD-005,Product E,North America,Retail,2024-08,8123,28.23,229312.29,274
ORD-000395,PROD-003,Product C,North America,Distributor,2025-11,12013,77.26,928124.38,548
ORD-000672,PROD-004,Product D,Middle East & Africa,Wholesale,2024-12,14140,50.17,709403.8,660
ORD-001164,PROD-007,Product G,Asia Pacific,Wholesale,2023-12,23954,77.12,1847332.48,729
ORD-000508,PROD-003,Product C,Latin America,Online,2023-04,16756,71.01,1189843.56,328
ORD-000774,PROD-005,Product E,Europe,Direct,2024-06,10084,75.97,766081.48,303
ORD-000287,PROD-002,Product B,Asia Pacific,Wholesale,2025-11,36539,73.54,2687078.06,5
ORD-001487,PROD-009,Product I,Europe,Wholesale,2023-11,10438,88.22,920840.36,494
ORD-000613,PROD-004,Product D,Asia Pacific,Online,2023-01,15523,50.47,783445.81,566
ORD-000718,PROD-004,Product D,Latin America,Direct,2025-10,37843,42.15,1595082.45,211
ORD-000479,PROD-003,Product C,Middle East & Africa,Wholesale,2023-11,10650,25.08,267102.0,306
ORD-000484,PROD-003,Product C,Middle East & Africa,Wholesale,2024-04,9494,87.35,829300.9,295
ORD-001225,PROD-007,Product G,Latin America,Distributor,2023-01,6720,34.91,234595.2,316
ORD-001750,PROD-010,Product J,Middle East & Africa,Online,2024-10,9485,31.67,300389.95,303
ORD-001592,PROD-009,Product I,Latin America,Retail,2023-08,7673,42.48,325949.04,234
ORD-000611,PROD-004,Product D,Europe,Wholesale,2025-11,34322,18.38,630838.36,1574
ORD-000920,PROD-006,Product F,North America,Online,2024-08,9558,47.92,458019.36,441
ORD-000256,PROD-002,Product B,Asia Pacific,Direct,2023-04,18694,79.46,1485425.24,932
ORD-001372,PROD-008,Product H,Middle East & Africa,Retail,2023-04,11958,37.58,449381.64,126
ORD-001513,PROD-009,Product I,Asia Pacific,Wholesale,2023-01,10042,32.83,329678.86,445
ORD-001599,PROD-009,Product I,Latin America,Retail,2024-03,7778,52.88,411300.64,302
ORD-001228,PROD-007,Product G,Latin America,Online,2023-04,7897,20.42,161256.74,64
ORD-001331,PROD-008,Product H,Europe,Wholesale,2025-11,13584,87.33,1186290.72,22
ORD-000764,PROD-005,Product E,Europe,Retail,2023-08,9954,50.69,504568.26,375
ORD-000123,PROD-001,Product A,Middle East & Africa,Wholesale,2024-03,13270,29.44,390668.8,475
ORD-001729,PROD-010,Product J,Middle East & Africa,Retail,2023-01,5998,61.14,366717.72,15
ORD-001140,PROD-007,Product G,Europe,Distributor,2024-12,29551,75.99,2245580.49,899
ORD-001708,PROD-010,Product J,Asia Pacific,Direct,2024-04,25013,54.07,1352452.91,438
ORD-000623,PROD-004,Product D,Asia Pacific,Distributor,2023-11,21160,35.09,742504.4,173
ORD-000495,PROD-003,Product C,Middle East & Africa,Online,2025-03,11130,87.8,977214.0,295
ORD-000530,PROD-003,Product C,Latin America,Distributor,2025-02,17222,55.01,947382.22,775
ORD-000058,PROD-001,Product A,Europe,Direct,2024-10,10014,48.31,483776.34,226
ORD-001692,PROD-010,Product J,Europe,Online,2025-12,16771,36.62,614154.02,142
ORD-000328,PROD-002,Product B,Latin America,Online,2023-04,10417,32.28,336260.76,122
ORD-000698,PROD-004,Product D,Latin America,Distributor,2024-02,20390,33.3,678987.0,384
ORD-001068,PROD-006,Product F,Latin America,Retail,2024-12,35042,17.9,627251.8,650
ORD-000640,PROD-004,Product D,Asia Pacific,Distributor,2025-04,20266,66.13,1340190.58,689
ORD-001048,PROD-006,Product F,Latin America,Online,2023-04,16992,76.09,1292921.28,417
ORD-001401,PROD-008,Product H,Middle East & Africa,Retail,2025-09,17121,39.89,682956.69,629
ORD-000438,PROD-003,Product C,Asia Pacific,Distributor,2023-06,11405,43.32,494064.6,538
ORD-001509,PROD-009,Product I,Europe,Online,2025-09,11497,57.22,657858.34,55
ORD-001066,PROD-006,Product F,Latin America,Distributor,2024-10,28995,68.66,1990796.7,677
ORD-000259,PROD-002,Product B,Asia Pacific,Retail,2023-07,23528,68.3,1606962.4,198
ORD-000799,PROD-005,Product E,Asia Pacific,Wholesale,2023-07,6182,80.97,500556.54,127
ORD-001185,PROD-007,Product G,Asia Pacific,Online,2025-09,27686,73.28,2028830.08,513
ORD-001107,PROD-007,Product G,North America,Distributor,2025-03,18740,59.45,1114093.0,888
ORD-001701,PROD-010,Product J,Asia Pacific,Direct,2023-09,21045,13.3,279898.5,253
ORD-000618,PROD-004,Product D,Asia Pacific,Online,2023-06,17043,19.58,333701.94,455
ORD-000405,PROD-003,Product C,Europe,Distributor,2023-09,11490,17.38,199696.2,37
ORD-000829,PROD-005,Product E,Middle East & Africa,Retail,2023-01,9029,88.54,799427.66,325
ORD-000708,PROD-004,Product D,Latin America,Distributor,2024-12,39278,24.73,971344.94,1
ORD-000906,PROD-006,Product F,North America,Wholesale,2023-06,7009,15.23,106747.07,97
ORD-001161,PROD-007,Product G,Asia Pacific,Retail,2023-09,18355,56.91,1044583.05,764
ORD-000914,PROD-006,Product F,North America,Distributor,2024-02,6486,57.82,375020.52,60
ORD-000828,PROD-005,Product E,Asia Pacific,Distributor,2025-12,15343,20.56,315452.08,144
ORD-000301,PROD-002,Product B,Middle East & Africa,Distributor,2024-01,11221,53.57,601108.97,517
ORD-001081,PROD-007,Product G,North America,Wholesale,2023-01,11074,42.88,474853.12,297
ORD-000573,PROD-004,Product D,North America,Distributor,2025-09,7545,21.58,162821.1,124
ORD-001589,PROD-009,Product I,Latin America,Retail,2023-05,6389,44.43,283863.27,192
ORD-001231,PROD-007,Product G,Latin America,Online,2023-07,9392,74.38,698576.96,237
ORD-001343,PROD-008,Product H,Asia Pacific,Retail,2023-11,19007,82.05,1559524.35,440
ORD-000624,PROD-004,Product D,Asia Pacific,Retail,2023-12,23401,55.81,1306009.81,1067
ORD-000824,PROD-005,Product E,Asia Pacific,Retail,2025-08,11156,65.79,733953.24,181
ORD-000859,PROD-005,Product E,Middle East & Africa,Wholesale,2025-07,21747,67.79,1474229.13,1058
ORD-001778,PROD-010,Product J,Latin America,Direct,2024-02,12778,24.11,308077.58,251
ORD-001065,PROD-006,Product F,Latin America,Direct,2024-09,27780,18.16,504484.8,513
ORD-000119,PROD-001,Product A,Middle East & Africa,Direct,2023-11,15221,27.91,424818.11,47
ORD-001176,PROD-007,Product G,Asia Pacific,Online,2024-12,28056,32.84,921359.04,965
ORD-001261,PROD-008,Product H,North America,Online,2023-01,13121,24.43,320546.03,330
ORD-001697,PROD-010,Product J,Asia Pacific,Direct,2023-05,20443,73.18,1496018.74,19
ORD-000126,PROD-001,Product A,Middle East & Africa,Distributor,2024-06,14400,86.03,1238832.0,627
ORD-001329,PROD-008,Product H,Europe,Direct,2025-09,12240,51.86,634766.4,323
ORD-000337,PROD-002,Product B,Latin America,Distributor,2024-01,11238,20.69,232514.22,410
ORD-000823,PROD-005,Product E,Asia Pacific,Retail,2025-07,11172,64.01,715119.72,387
ORD-000645,PROD-004,Product D,Asia Pacific,Wholesale,2025-09,20821,87.46,1821004.66,174
ORD-000693,PROD-004,Product D,Latin America,Wholesale,2023-09,21586,86.22,1861144.92,195
ORD-000174,PROD-001,Product A,Latin America,Wholesale,2025-06,17587,36.2,636649.4,377
ORD-000143,PROD-001,Product A,Middle East & Africa,Wholesale,2025-11,18658,82.7,1543016.6,577
ORD-001060,PROD-006,Product F,Latin America,Online,2024-04,23105,70.42,1627054.1,433
ORD-000021,PROD-001,Product A,North America,Distributor,2024-09,19688,74.81,1472859.28,274
ORD-001636,PROD-010,Product J,North America,Online,2024-04,24246,46.96,1138592.16,1161
ORD-000907,PROD-006,Product F,North America,Wholesale,2023-07,7366,67.71,498751.86,326
ORD-000061,PROD-001,Product A,Europe,Retail,2025-01,9356,78.19,731545.64,208
ORD-001160,PROD-007,Product G,Asia Pacific,Online,2023-08,20148,26.31,530093.88,362
ORD-001726,PROD-010,Product J,Asia Pacific,Distributor,2025-10,32962,73.61,2426332.82,729
ORD-000940,PROD-006,Product F,Europe,Direct,2023-04,18882,16.23,306454.86,426
ORD-000839,PROD-005,Product E,Middle East & Africa,Direct,2023-11,15612,82.01,1280340.12,346
ORD-000847,PROD-005,Product E,Middle East & Africa,Distributor,2024-07,16962,60.88,1032646.56,204
ORD-001677,PROD-010,Product J,Europe,Direct,2024-09,10578,69.23,732314.94,265
ORD-001150,PROD-007,Product G,Europe,Direct,2025-10,24904,44.01,1096025.04,1144
ORD-000468,PROD-003,Product C,Asia Pacific,Direct,2025-12,25487,13.13,334644.31,882
ORD-000864,PROD-005,Product E,Middle East & Africa,Wholesale,2025-12,28397,61.05,1733636.85,528
ORD-001085,PROD-007,Product G,North America,Retail,2023-05,13758,56.29,774437.82,495
ORD-000311,PROD-002,Product B,Middle East & Africa,Wholesale,2024-11,16757,20.52,343853.64,217
ORD-001691,PROD-010,Product J,Europe,Retail,2025-11,15888,18.41,292498.08,17
ORD-001739,PROD-010,Product J,Middle East & Africa,Retail,2023-11,9466,35.96,340397.36,251
ORD-000850,PROD-005,Product E,Middle East & Africa,Direct,2024-10,17791,63.66,1132575.06,657
ORD-000763,PROD-005,Product E,Europe,Distributor,2023-07,9554,60.7,579927.8,188
ORD-000545,PROD-004,Product D,North America,Wholesale,2023-05,5631,65.34,367929.54,68
ORD-000175,PROD-001,Product A,Latin America,Distributor,2025-07,17883,53.59,958349.97,763
ORD-000351,PROD-002,Product B,Latin America,Wholesale,2025-03,14619,42.26,617798.94,567
ORD-001035,PROD-006,Product F,Middle East & Africa,Direct,2025-03,23080,55.95,1291326.0,234
ORD-000588,PROD-004,Product D,Europe,Retail,2023-12,20458,23.14,473398.12,69
ORD-001337,PROD-008,Product H,Asia Pacific,Retail,2023-05,13324,42.91,571732.84,89
ORD-001289,PROD-008,Product H,North America,Online,2025-05,23804,85.52,2035718.08,1133
ORD-000503,PROD-003,Product C,Middle East & Africa,Wholesale,2025-11,17252,20.95,361429.4,245
ORD-000014,PROD-001,Product A,North America,Retail,2024-02,14592,18.68,272578.56,103
ORD-001206,PROD-007,Product G,Middle East & Africa,Distributor,2024-06,13239,63.18,836440.02,316
ORD-000900,PROD-005,Product E,Latin America,Online,2025-12,29558,59.64,1762839.12,1401
ORD-000414,PROD-003,Product C,Europe,Wholesale,2024-06,12896,76.15,982030.4,300
ORD-000252,PROD-002,Product B,Europe,Online,2025-12,36817,45.34,1669282.78,935
ORD-000283,PROD-002,Product B,Asia Pacific,Wholesale,2025-07,30552,62.17,1899417.84,43
ORD-000686,PROD-004,Product D,Latin America,Direct,2023-02,14993,79.23,1187895.39,449
ORD-000745,PROD-005,Product E,North America,Direct,2025-01,6846,23.12,158279.52,83
ORD-001432,PROD-008,Product H,Latin America,Direct,2025-04,19067,48.64,927418.88,105
ORD-000204,PROD-002,Product B,North America,Wholesale,2024-12,14806,19.57,289753.42,601
ORD-001492,PROD-009,Product I,Europe,Online,2024-04,9538,74.27,708387.26,313
ORD-001760,PROD-010,Product J,Middle East & Africa,Direct,2025-08,9852,87.9,865990.8,430
ORD-001523,PROD-009,Product I,Asia Pacific,Retail,2023-11,15858,34.43,545990.94,34
ORD-000599,PROD-004,Product D,Europe,Distributor,2024-11,26990,41.69,1125213.1,114
ORD-000322,PROD-002,Product B,Middle East & Africa,Direct,2025-10,18996,60.32,1145838.72,278
ORD-000741,PROD-005,Product E,North America,Direct,2024-09,7600,57.89,439964.0,158
ORD-000421,PROD-003,Product C,Europe,Retail,2025-01,12472,46.41,578825.52,68
ORD-000242,PROD-002,Product B,Europe,Direct,2025-02,21956,46.09,1011952.04,205
ORD-000343,PROD-002,Product B,Latin America,Direct,2024-07,13954,71.26,994362.04,181
ORD-000216,PROD-002,Product B,North America,Online,2025-12,16641,22.64,376752.24,448
ORD-001039,PROD-006,Product F,Middle East & Africa,Wholesale,2025-07,28107,34.39,966599.73,767
ORD-000086,PROD-001,Product A,Asia Pacific,Direct,2024-02,16240,76.69,1245445.6,3
ORD-001152,PROD-007,Product G,Europe,Wholesale,2025-12,31434,80.31,2524464.54,512
ORD-000209,PROD-002,Product B,North America,Direct,2025-05,12172,38.3,466187.6,164
ORD-000217,PROD-002,Product B,Europe,Retail,2023-01,14276,61.26,874547.76,162
ORD-000228,PROD-002,Product B,Europe,Distributor,2023-12,26861,47.06,1264078.66,706
ORD-000937,PROD-006,Product F,Europe,Direct,2023-01,16038,22.03,353317.14,384
ORD-000897,PROD-005,Product E,Latin America,Online,2025-09,21302,41.64,887015.28,940
ORD-000104,PROD-001,Product A,Asia Pacific,Direct,2025-08,26761,88.63,2371827.43,222
ORD-000214,PROD-002,Product B,North America,Online,2025-10,14932,27.02,403462.64,637
ORD-001056,PROD-006,Product F,Latin America,Wholesale,2023-12,26518,70.3,1864215.4,604
ORD-001544,PROD-009,Product I,Asia Pacific,Direct,2025-08,22024,43.51,958264.24,748
ORD-000548,PROD-004,Product D,North America,Distributor,2023-08,6651,88.24,586884.24,278
ORD-001201,PROD-007,Product G,Middle East & Africa,Retail,2024-01,10887,14.29,155575.23,257
ORD-000096,PROD-001,Product A,Asia Pacific,Retail,2024-12,28874,79.38,2292018.12,546
ORD-001358,PROD-008,Product H,Asia Pacific,Distributor,2025-02,15703,37.65,591217.95,252
ORD-000697,PROD-004,Product D,Latin America,Distributor,2024-01,21620,64.84,1401840.8,291
ORD-000529,PROD-003,Product C,Latin America,Wholesale,2025-01,17191,70.37,1209730.67,382
ORD-001317,PROD-008,Product H,Europe,Wholesale,2024-09,9241,31.31,289335.71,75
ORD-000459,PROD-003,Product C,Asia Pacific,Wholesale,2025-03,15696,41.18,646361.28,108
ORD-001151,PROD-007,Product G,Europe,Direct,2025-11,26183,35.28,923736.24,1051
ORD-000248,PROD-002,Product B,Europe,Distributor,2025-08,30528,23.58,719850.24,1306
ORD-000465,PROD-003,Product C,Asia Pacific,Distributor,2025-09,19935,19.47,388134.45,517
ORD-001352,PROD-008,Product H,Asia Pacific,Distributor,2024-08,18636,40.31,751217.16,137
ORD-000882,PROD-005,Product E,Latin America,Wholesale,2024-06,16425,17.58,288751.5,413
ORD-000692,PROD-004,Product D,Latin America,Online,2023-08,22142,37.55,831432.1,592
ORD-001245,PROD-007,Product G,Latin America,Distributor,2024-09,11306,15.75,178069.5,158
ORD-000066,PROD-001,Product A,Europe,Direct,2025-06,10124,35.47,359098.28,296
ORD-001361,PROD-008,Product H,Asia Pacific,Wholesale,2025-05,19886,56.77,1128928.22,537
ORD-000358,PROD-002,Product B,Latin America,Online,2025-10,19177,40.67,779928.59,396
